FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1509.75,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1499.41,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1500.21,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1507.19,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1495.03,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1503.09,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1500.72,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1503.2,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1495.42,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1512.17,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,0,5,1,75,350,380,205,1,1604.99,380.092,5.38081,15331,8010,20404,16727,853,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,21.973,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,32.637,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,22.565,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,33.114,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,36.175,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,24.261,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,23.545,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,21.838,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,28.181,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,20.793,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,1,5,1,75,350,380,205,1,22.128,384.86,6.18718,6880,2914,8412,0,9315,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,14.531,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,11.574,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,17.741,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,8.899,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,8.267,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,8.735,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,8.304,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,8.412,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,8.438,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,9.051,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,2,5,1,75,350,380,205,1,8.814,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,13.507,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,12.074,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,10.902,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,11.72,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,12.299,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,11.221,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,12.759,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,11.247,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,12.156,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,13.976,385.347,6.18718,1202,687,1256,308,1356,
hsu-latombe-kurniawati2.txt,3,5,1,75,350,380,205,1,17.46,385.347,6.18718,1202,687,1256,308,1356,
