FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,144.241,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,139.925,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,136.874,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,138.393,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,137.662,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,139.004,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,137.664,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,137.606,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,137.371,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,138.335,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,0,15,2,75,350,380,205,1,143.732,664.788,15.7826,4569,3619,3643,5985,461,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,22.305,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,22.796,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,17.419,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,18.189,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,21.787,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,17.965,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,18.367,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,18.1,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,18.265,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,18.037,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,1,15,2,75,350,380,205,1,20.243,584.872,16.3841,3363,3617,3377,919,2177,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,12.663,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,12.812,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,12.898,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,11.773,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,11.575,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,11.136,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,9.259,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,10.691,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,10.754,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,10.945,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,2,15,2,75,350,380,205,1,10.733,618.819,15.7826,721,804,512,735,153,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,13.723,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,14.692,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,13.434,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,13.376,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,13.411,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,12.641,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,13.102,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,12.695,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,11.697,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,13.367,652.716,16.6521,1125,1019,1149,252,956,
DemoSE2_PRMa.txt,3,15,2,75,350,380,205,1,13.572,652.716,16.6521,1125,1019,1149,252,956,
