FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1312.37,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1309.23,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1313.19,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1320.03,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1308.29,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1327.14,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1339.6,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1316.94,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1602.77,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1342.42,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,0,7,1,75,350,380,205,0,1317.79,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,48.464,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,44.702,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,50.355,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,46.719,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,44.05,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,46.334,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,48.896,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,45.014,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,49.963,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,45.002,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,1,7,1,75,350,380,205,0,44.678,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,21.07,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,24.016,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,22.836,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,22.979,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,17.737,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,15.144,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,18.317,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,21.696,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,21.44,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,18.112,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,2,7,1,75,350,380,205,0,17.942,-1,-1,2557,3614,597,2461,1020,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,40.372,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,40.386,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,39.917,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,43.837,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,38.86,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,39.107,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,38.613,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,37.986,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,39.382,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,42.304,-1,-1,16576,7155,23324,19247,-1,
hsu-latombe-kurniawati.txt,3,7,1,75,350,380,205,0,43.288,-1,-1,16576,7155,23324,19247,-1,
