FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
input2e.txt,0,20,10,10,350,500,20,0,11.861,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,4.265,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,4.073,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,4.253,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,6.193,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,5.711,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,4.02,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,6.378,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,5.613,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,6.814,-1,-1,5,2,2,0,12,
input2e.txt,0,20,10,10,350,500,20,0,5.883,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,7.425,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,4.308,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,4.269,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,5.75,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,4.104,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,6.906,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,6.228,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,4.075,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,5.021,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,6.93,-1,-1,5,2,2,0,12,
input2e.txt,1,20,10,10,350,500,20,0,4.105,-1,-1,5,2,2,0,12,
input2e.txt,2,20,10,10,350,500,20,0,5.888,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,4.899,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,4.396,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,6.371,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,7.333,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,5.849,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,5.532,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,4.112,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,4.827,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,4.831,-1,-1,2,4,4,2,17,
input2e.txt,2,20,10,10,350,500,20,0,4.272,-1,-1,2,4,4,2,17,
input2e.txt,3,20,10,10,350,500,20,0,4.302,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,4.127,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,4.417,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,4.488,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,4.26,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,4.003,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,3.986,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,4.361,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,4.082,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,3.939,-1,-1,5,2,2,0,12,
input2e.txt,3,20,10,10,350,500,20,0,4.141,-1,-1,5,2,2,0,12,
