FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
input2e.txt,0,15,4,150,260,20,20,1,6.411,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,8.491,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,5.983,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,6.685,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,5.618,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,5.432,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,5.644,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,5.924,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,7.003,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,11.579,1156.6,18,191,177,138,56,203,
input2e.txt,0,15,4,150,260,20,20,1,8.283,1156.6,18,191,177,138,56,203,
input2e.txt,1,15,4,150,260,20,20,1,7.871,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,11.743,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,7.79,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,7.056,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,7.268,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,7.651,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,7.759,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,7.728,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,9.313,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,9.276,325.976,18,555,477,447,2,740,
input2e.txt,1,15,4,150,260,20,20,1,7.794,325.976,18,555,477,447,2,740,
input2e.txt,2,15,4,150,260,20,20,1,4.729,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,6.467,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,5.652,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,5.071,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,5.53,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,5.565,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,7.127,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,7.26,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,8.306,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,6.662,321.294,17.0294,34,52,7,7,81,
input2e.txt,2,15,4,150,260,20,20,1,8.491,321.294,17.0294,34,52,7,7,81,
input2e.txt,3,15,4,150,260,20,20,1,8.584,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,7.805,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,7.131,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,9.85,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,9.129,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,8.668,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,7.82,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,8.371,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,8.568,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,11.476,347.248,18,490,367,483,97,524,
input2e.txt,3,15,4,150,260,20,20,1,8.809,347.248,18,490,367,483,97,524,
