FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
bugtrap2.txt,0,8,2,180,220,20,20,0,360.662,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,360.423,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,349.719,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,355.059,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,357.145,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,348.424,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,346.811,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,357.03,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,349.822,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,354.569,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,0,8,2,180,220,20,20,0,347.411,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,36.545,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,34.553,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,40.094,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,41.157,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,31.317,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,35.969,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,34.145,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,38.362,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,35.478,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,34.818,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,1,8,2,180,220,20,20,0,38.509,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,2,8,2,180,220,20,20,0,14.11,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,14.543,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,13.121,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,13.364,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,14.193,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,11.543,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,12.611,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,12.219,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,12.16,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,12.912,-1,-1,679,779,411,744,128,
bugtrap2.txt,2,8,2,180,220,20,20,0,12.416,-1,-1,679,779,411,744,128,
bugtrap2.txt,3,8,2,180,220,20,20,0,34.886,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,33.483,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,37.608,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,35.963,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,33.926,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,36.221,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,42.417,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,35.725,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,40.519,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,38.834,-1,-1,8810,6474,10573,9381,-1,
bugtrap2.txt,3,8,2,180,220,20,20,0,43.411,-1,-1,8810,6474,10573,9381,-1,
