FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1363.17,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1377.75,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1455.5,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1394.95,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1398.7,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1408.71,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1440.47,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1430.9,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1368.94,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1370.54,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,0,5,1,75,350,380,205,1,1365.61,380.921,5.38081,15838,7804,21367,17741,603,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,21.679,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,22.5,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,22.637,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,22.337,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,22.453,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,22.369,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,22.321,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,23.203,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,22.663,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,20.053,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,1,5,1,75,350,380,205,1,26.944,384.86,6.18718,6910,2798,8804,0,9129,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,6.404,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.192,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.125,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,16.479,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.419,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.393,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.259,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.097,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.095,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.232,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,2,5,1,75,350,380,205,1,8.165,385.605,5.375,459,703,64,386,245,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,10.077,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,12.667,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,6.826,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,10.986,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,8.596,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,9.308,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,7.449,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,7.308,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,7.478,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,8.866,385.347,6.18718,978,598,1002,83,1252,
hsu-latombe-kurniawati.txt,3,5,1,75,350,380,205,1,11.014,385.347,6.18718,978,598,1002,83,1252,
