FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
input200.txt,0,5,10,150,260,20,20,0,75.99,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,74.294,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,73.933,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,75.112,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,73.429,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,76.792,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,69.82,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,75.788,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,80.26,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,75.956,-1,-1,1107,674,14,2631,-1,
input200.txt,0,5,10,150,260,20,20,0,78.542,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,61.428,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,62.96,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,59.935,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,63.15,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,60.43,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,60.828,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,68.533,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,69.827,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,63.517,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,64.853,-1,-1,1107,674,14,2631,-1,
input200.txt,1,5,10,150,260,20,20,0,60.144,-1,-1,1107,674,14,2631,-1,
input200.txt,2,5,10,150,260,20,20,0,31.211,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,31.062,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,32.655,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,32.18,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,26.195,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,24.963,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,29.048,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,25.645,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,30.276,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,24.961,-1,-1,32,22,1,47,59,
input200.txt,2,5,10,150,260,20,20,0,27.984,-1,-1,32,22,1,47,59,
input200.txt,3,5,10,150,260,20,20,0,65.18,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,64.312,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,63.425,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,60.561,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,66.534,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,63.404,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,64.495,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,63.334,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,59.785,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,66.723,-1,-1,1107,674,14,2631,-1,
input200.txt,3,5,10,150,260,20,20,0,61.262,-1,-1,1107,674,14,2631,-1,
