FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
bugtrap.txt,0,10,4,200,350,30,30,1,27.622,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,25.285,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,27.714,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,29.612,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,25.786,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,25.079,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,19.993,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,22.586,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,26.101,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,29.64,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,0,10,4,200,350,30,30,1,25.82,947.153,11.7154,1934,1814,2059,1875,55,
bugtrap.txt,1,10,4,200,350,30,30,1,13.53,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,28.088,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,58.52,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,51.494,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,51.123,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,14.703,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,15.805,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,14.601,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,14.389,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,13.923,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,1,10,4,200,350,30,30,1,13.587,959.327,12.8062,1251,1159,1376,459,760,
bugtrap.txt,2,10,4,200,350,30,30,1,12.545,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,12.533,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,15.222,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,11.294,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,12.103,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,13.876,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,14.17,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,9.984,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,19.846,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,8.521,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,2,10,4,200,350,30,30,1,14.088,1075.4,11.9269,742,872,373,833,173,
bugtrap.txt,3,10,4,200,350,30,30,1,11.525,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,11.521,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,12.074,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,15.391,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,12.892,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,11.914,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,13.203,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,11.312,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,12.647,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,11.111,955.165,12.1816,659,633,628,65,652,
bugtrap.txt,3,10,4,200,350,30,30,1,14.213,955.165,12.1816,659,633,628,65,652,
