FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
input3.txt,0,15,1,10,350,280,220,0,1698.99,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1689.5,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1702.56,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1699.85,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1694.82,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1703.29,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1740.23,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1811.84,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1720.48,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1712.87,-1,-1,17771,16827,17846,18638,-1,
input3.txt,0,15,1,10,350,280,220,0,1691.65,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,91.356,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,90.434,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,88.68,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,88.155,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,88.958,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,91.508,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,89.756,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,92.907,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,90.146,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,92.367,-1,-1,17771,16827,17846,18638,-1,
input3.txt,1,15,1,10,350,280,220,0,91.064,-1,-1,17771,16827,17846,18638,-1,
input3.txt,2,15,1,10,350,280,220,0,28.988,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,26.17,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,29.878,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,25.251,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,28.71,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,27.275,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,30.328,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,24.466,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,24.362,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,28.666,-1,-1,2268,2741,1286,2429,385,
input3.txt,2,15,1,10,350,280,220,0,32.63,-1,-1,2268,2741,1286,2429,385,
input3.txt,3,15,1,10,350,280,220,0,90.447,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,89.351,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,91.308,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,93.004,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,103.351,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,94.618,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,100.932,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,89.758,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,89.634,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,89.796,-1,-1,17771,16827,17846,18638,-1,
input3.txt,3,15,1,10,350,280,220,0,90.065,-1,-1,17771,16827,17846,18638,-1,
