FileName,QType,RobotRadius,Epsilon,StartX,StartY,EndX,EndY,PathFound,TimeElapsed,DistanceTraveled,MinimumClearnace,NumExpansions,FreeBoxesCount,StuckBoxCount,MixBelowEpsilonCount,MixAboveEpsilonCount
bugtrap.txt,0,10,5,200,350,30,30,0,19.86,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,15.635,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,16.934,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,18.055,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,20.114,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,18.808,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,20.786,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,21.554,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,23.368,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,21.052,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,0,10,5,200,350,30,30,0,19.537,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,17.205,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,19.682,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,15.135,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,16.303,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,16.513,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,14.245,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,15.557,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,14.395,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,15.581,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,15.603,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,1,10,5,200,350,30,30,0,11.663,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,2,10,5,200,350,30,30,0,10.8,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,11.559,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,9.66,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,12.231,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,10.865,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,10.643,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,11.507,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,12.258,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,11.269,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,10.927,-1,-1,381,445,170,425,128,
bugtrap.txt,2,10,5,200,350,30,30,0,11.298,-1,-1,381,445,170,425,128,
bugtrap.txt,3,10,5,200,350,30,30,0,13.193,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,14.002,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,14.695,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,16.767,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,14.936,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,13.261,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,12.571,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,10.971,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,13.943,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,13.837,-1,-1,1011,926,1104,1001,-1,
bugtrap.txt,3,10,5,200,350,30,30,0,13.457,-1,-1,1011,926,1104,1001,-1,
